fold,split,source,material_id
0,train,nebDFT2k:mp-720509_2_19_0_1_0,mp-720509
0,train,nebDFT2k:mp-720509_1_5_0_0_0,mp-720509
0,train,nebDFT2k:mp-752464_0_2_1_0_-1,mp-752464
0,train,nebDFT2k:mp-752512_2_3_0_0_0,mp-752512
0,train,nebDFT2k:mp-752549_0_0_1_1_0,mp-752549
0,train,nebDFT2k:mp-752623_0_0_1_0_0,mp-752623
0,train,nebDFT2k:mp-752722_4_8_0_0_0,mp-752722
0,train,nebDFT2k:mp-752722_1_11_0_0_0,mp-752722
0,train,nebDFT2k:mp-752825_0_3_1_0_0,mp-752825
0,train,nebDFT2k:mp-752904_1_2_0_0_0,mp-752904
0,train,nebDFT2k:mp-752905_3_1_1_0_0,mp-752905
0,train,nebDFT2k:mp-752922_0_1_0_0_0,mp-752922
0,train,nebDFT2k:mp-752940_1_1_0_1_0,mp-752940
0,train,nebDFT2k:mp-752964_1_2_0_0_0,mp-752964
0,train,nebDFT2k:mp-752964_3_0_1_0_0,mp-752964
0,train,nebDFT2k:mp-753062_2_5_1_-1_0,mp-753062
0,train,nebDFT2k:mp-753143_5_13_0_0_0,mp-753143
0,train,nebDFT2k:mp-753221_3_7_0_0_0,mp-753221
0,train,nebDFT2k:mp-753221_0_6_1_0_1,mp-753221
0,train,nebDFT2k:mp-753221_1_5_0_0_1,mp-753221
0,train,nebDFT2k:mp-753252_0_7_1_0_0,mp-753252
0,train,nebDFT2k:mp-753598_3_2_1_1_0,mp-753598
0,train,nebDFT2k:mp-753677_0_1_0_0_0,mp-753677
0,train,nebDFT2k:mp-753761_1_5_0_0_0,mp-753761
0,train,nebDFT2k:mp-753761_4_1_1_0_0,mp-753761
0,train,nebDFT2k:mp-753761_0_3_0_0_0,mp-753761
0,train,nebDFT2k:mp-753769_4_4_1_0_0,mp-753769
0,train,nebDFT2k:mp-753783_5_3_1_0_0,mp-753783
0,train,nebDFT2k:mp-753805_2_1_1_1_0,mp-753805
0,train,nebDFT2k:mp-753863_0_2_0_0_0,mp-753863
0,train,nebDFT2k:mp-753961_4_7_0_1_0,mp-753961
0,train,nebDFT2k:mp-754006_0_2_0_0_0,mp-754006
0,train,nebDFT2k:mp-754105_0_3_0_1_0,mp-754105
0,train,nebDFT2k:mp-754284_0_3_1_0_0,mp-754284
0,train,nebDFT2k:mp-754635_0_0_1_0_0,mp-754635
0,train,nebDFT2k:mp-754733_1_0_1_1_0,mp-754733
0,train,nebDFT2k:mp-754733_0_1_0_0_0,mp-754733
0,train,nebDFT2k:mp-754733_2_0_1_1_0,mp-754733
0,train,nebDFT2k:mp-754733_2_3_1_1_0,mp-754733
0,train,nebDFT2k:mp-754838_0_2_0_0_0,mp-754838
0,train,nebDFT2k:mp-755013_0_3_0_1_0,mp-755013
0,train,nebDFT2k:mp-755064_1_9_0_0_0,mp-755064
0,train,nebDFT2k:mp-755151_4_7_1_0_-1,mp-755151
0,train,nebDFT2k:mp-755151_3_4_0_0_0,mp-755151
0,train,nebDFT2k:mp-755151_8_9_0_0_0,mp-755151
0,train,nebDFT2k:mp-755151_8_8_1_0_0,mp-755151
0,train,nebDFT2k:mp-755224_0_1_1_1_0,mp-755224
0,train,nebDFT2k:mp-755224_0_1_0_1_0,mp-755224
0,train,nebDFT2k:mp-755224_3_1_0_0_1,mp-755224
0,train,nebDFT2k:mp-755224_2_3_0_0_0,mp-755224
0,train,nebDFT2k:mp-755225_0_3_0_0_0,mp-755225
0,train,nebDFT2k:mp-755309_0_1_0_0_0,mp-755309
0,train,nebDFT2k:mp-755352_0_1_0_0_0,mp-755352
0,train,nebDFT2k:mp-755452_2_2_1_0_0,mp-755452
0,train,nebDFT2k:mp-755452_2_3_0_0_1,mp-755452
0,train,nebDFT2k:mp-755452_2_3_0_0_0,mp-755452
0,train,nebDFT2k:mp-755545_5_7_0_1_1,mp-755545
0,train,nebDFT2k:mp-755571_0_1_0_1_0,mp-755571
0,train,nebDFT2k:mp-755830_3_5_0_0_0,mp-755830
0,train,nebDFT2k:mp-755830_3_0_1_0_0,mp-755830
0,train,nebDFT2k:mp-755986_2_1_0_0_1,mp-755986
0,train,nebDFT2k:mp-756221_10_8_0_0_1,mp-756221
0,train,nebDFT2k:mp-756248_5_8_0_1_0,mp-756248
0,train,nebDFT2k:mp-756248_6_5_0_0_1,mp-756248
0,train,nebDFT2k:mp-756311_1_3_0_0_0,mp-756311
0,train,nebDFT2k:mp-756311_0_3_0_0_0,mp-756311
0,train,nebDFT2k:mp-756409_0_4_0_0_0,mp-756409
0,train,nebDFT2k:mp-756454_0_1_0_1_-1,mp-756454
0,train,nebDFT2k:mp-756495_0_11_1_0_0,mp-756495
0,train,nebDFT2k:mp-756495_1_10_0_1_0,mp-756495
0,train,nebDFT2k:mp-756529_0_1_0_1_-1,mp-756529
0,train,nebDFT2k:mp-756639_0_4_0_0_0,mp-756639
0,train,nebDFT2k:mp-756639_1_0_1_0_0,mp-756639
0,train,nebDFT2k:mp-756639_1_3_1_0_0,mp-756639
0,train,nebDFT2k:mp-756675_0_2_1_0_0,mp-756675
0,train,nebDFT2k:mp-756728_3_5_1_1_0,mp-756728
0,train,nebDFT2k:mp-756768_2_3_0_0_1,mp-756768
0,train,nebDFT2k:mp-756768_2_1_1_0_0,mp-756768
0,train,nebDFT2k:mp-756768_0_3_0_0_1,mp-756768
0,train,nebDFT2k:mp-756768_0_5_0_0_1,mp-756768
0,train,nebDFT2k:mp-756768_0_2_0_0_0,mp-756768
0,train,nebDFT2k:mp-756768_2_3_0_1_0,mp-756768
0,train,nebDFT2k:mp-756768_5_0_0_1_-1,mp-756768
0,train,nebDFT2k:mp-756768_1_2_0_0_0,mp-756768
0,train,nebDFT2k:mp-756846_3_5_0_0_0,mp-756846
0,train,nebDFT2k:mp-756846_0_1_0_1_0,mp-756846
0,train,nebDFT2k:mp-756846_5_2_1_0_0,mp-756846
0,train,nebDFT2k:mp-757089_0_0_0_1_0,mp-757089
0,train,nebDFT2k:mp-757104_2_3_1_1_0,mp-757104
0,train,nebDFT2k:mp-757148_0_0_1_1_0,mp-757148
0,train,nebDFT2k:mp-757148_0_3_1_1_0,mp-757148
0,train,nebDFT2k:mp-757148_1_4_1_0_0,mp-757148
0,train,nebDFT2k:mp-757148_0_3_1_0_0,mp-757148
0,train,nebDFT2k:mp-757150_2_7_0_0_0,mp-757150
0,train,nebDFT2k:mp-757150_8_1_1_1_0,mp-757150
0,train,nebDFT2k:mp-757193_0_3_0_1_0,mp-757193
0,train,nebDFT2k:mp-757257_0_3_0_1_0,mp-757257
0,train,nebDFT2k:mp-757257_0_1_0_0_0,mp-757257
0,train,nebDFT2k:mp-757417_0_3_0_0_1,mp-757417
0,train,nebDFT2k:mp-757423_2_3_1_0_0,mp-757423
0,train,nebDFT2k:mp-757423_2_2_0_1_0,mp-757423
0,train,nebDFT2k:mp-757423_0_1_0_0_0,mp-757423
0,train,nebDFT2k:mp-757542_0_8_0_0_0,mp-757542
0,train,nebDFT2k:mp-757611_2_2_1_0_0,mp-757611
0,train,nebDFT2k:mp-757611_2_0_1_-1_1,mp-757611
0,train,nebDFT2k:mp-757611_1_1_1_0_0,mp-757611
0,train,nebDFT2k:mp-757611_1_0_1_-1_0,mp-757611
0,train,nebDFT2k:mp-757646_9_5_1_0_0,mp-757646
0,train,nebDFT2k:mp-757769_10_16_1_0_0,mp-757769
0,train,nebDFT2k:mp-757769_8_16_0_0_1,mp-757769
0,train,nebDFT2k:mp-757822_1_0_0_0_1,mp-757822
0,train,nebDFT2k:mp-757842_3_2_0_1_1,mp-757842
0,train,nebDFT2k:mp-757940_0_1_0_0_0,mp-757940
0,train,nebDFT2k:mp-757980_0_2_0_0_0,mp-757980
0,train,nebDFT2k:mp-757980_0_1_0_1_0,mp-757980
0,train,nebDFT2k:mp-758026_0_6_0_1_-1,mp-758026
0,train,nebDFT2k:mp-758026_2_4_0_1_0,mp-758026
0,train,nebDFT2k:mp-758026_2_3_1_0_0,mp-758026
0,train,nebDFT2k:mp-758054_0_0_1_-1_0,mp-758054
0,train,nebDFT2k:mp-758146_0_3_0_0_1,mp-758146
0,train,nebDFT2k:mp-758251_3_0_0_1_1,mp-758251
0,train,nebDFT2k:mp-758263_0_1_0_0_0,mp-758263
0,train,nebDFT2k:mp-758296_1_1_1_0_0,mp-758296
0,train,nebDFT2k:mp-758412_7_3_1_0_0,mp-758412
0,train,nebDFT2k:mp-758604_0_1_0_0_0,mp-758604
0,train,nebDFT2k:mp-758767_2_4_0_0_0,mp-758767
0,train,nebDFT2k:mp-758819_3_7_0_0_0,mp-758819
0,train,nebDFT2k:mp-758819_2_9_0_0_0,mp-758819
0,train,nebDFT2k:mp-758819_2_6_0_0_0,mp-758819
0,train,nebDFT2k:mp-758861_8_16_0_1_1,mp-758861
0,train,nebDFT2k:mp-759194_9_14_1_0_0,mp-759194
0,train,nebDFT2k:mp-759194_13_7_1_0_0,mp-759194
0,train,nebDFT2k:mp-759213_2_1_1_-1_1,mp-759213
0,train,nebDFT2k:mp-759347_0_12_0_1_0,mp-759347
0,train,nebDFT2k:mp-759392_2_3_0_0_0,mp-759392
0,train,nebDFT2k:mp-759506_1_3_0_0_0,mp-759506
0,train,nebDFT2k:mp-759521_1_6_0_0_0,mp-759521
0,train,nebDFT2k:mp-759652_8_12_0_0_0,mp-759652
0,train,nebDFT2k:mp-759726_4_2_1_0_0,mp-759726
0,train,nebDFT2k:mp-759732_6_1_0_1_0,mp-759732
0,train,nebDFT2k:mp-760164_0_2_0_0_1,mp-760164
0,train,nebDFT2k:mp-760283_2_8_0_1_0,mp-760283
0,train,nebDFT2k:mp-7603_0_2_0_0_0,mp-7603
0,train,nebDFT2k:mp-760316_0_1_0_1_0,mp-760316
0,train,nebDFT2k:mp-760337_10_14_0_0_0,mp-760337
0,train,nebDFT2k:mp-760337_8_12_1_0_0,mp-760337
0,train,nebDFT2k:mp-760337_9_13_1_0_0,mp-760337
0,train,nebDFT2k:mp-760337_9_10_1_-1_0,mp-760337
0,train,nebDFT2k:mp-760791_1_4_0_0_0,mp-760791
0,train,nebDFT2k:mp-760791_1_6_0_1_0,mp-760791
0,train,nebDFT2k:mp-760791_1_3_1_1_0,mp-760791
0,train,nebDFT2k:mp-761146_5_4_1_0_0,mp-761146
0,train,nebDFT2k:mp-761897_0_4_0_0_0,mp-761897
0,train,nebDFT2k:mp-762694_1_2_0_0_0,mp-762694
0,train,nebDFT2k:mp-763217_2_0_0_1_1,mp-763217
0,train,nebDFT2k:mp-764000_1_1_1_-1_0,mp-764000
0,train,nebDFT2k:mp-764063_2_2_1_-1_0,mp-764063
0,train,nebDFT2k:mp-764236_1_1_1_0_0,mp-764236
0,train,nebDFT2k:mp-764236_1_2_1_0_0,mp-764236
0,train,nebDFT2k:mp-764370_0_1_0_0_0,mp-764370
0,train,nebDFT2k:mp-764707_0_4_0_0_0,mp-764707
0,train,nebDFT2k:mp-764707_9_8_1_0_0,mp-764707
0,train,nebDFT2k:mp-764837_0_5_1_0_0,mp-764837
0,train,nebDFT2k:mp-764869_6_7_0_0_0,mp-764869
0,train,nebDFT2k:mp-765045_3_2_0_1_0,mp-765045
0,train,nebDFT2k:mp-765159_0_1_0_0_1,mp-765159
0,train,nebDFT2k:mp-765219_4_7_0_0_0,mp-765219
0,train,nebDFT2k:mp-765511_8_11_0_0_0,mp-765511
0,train,nebDFT2k:mp-765559_1_0_0_0_1,mp-765559
0,train,nebDFT2k:mp-765775_0_1_0_1_0,mp-765775
0,train,nebDFT2k:mp-766022_2_3_0_1_0,mp-766022
0,train,nebDFT2k:mp-766022_2_2_0_1_0,mp-766022
0,train,nebDFT2k:mp-766037_0_5_0_1_0,mp-766037
0,train,nebDFT2k:mp-766037_3_7_0_1_0,mp-766037
0,train,nebDFT2k:mp-766048_2_5_0_0_0,mp-766048
0,train,nebDFT2k:mp-766133_0_2_0_0_0,mp-766133
0,train,nebDFT2k:mp-766133_5_3_0_0_1,mp-766133
0,train,nebDFT2k:mp-766137_0_8_0_0_0,mp-766137
0,train,nebDFT2k:mp-766176_0_0_0_1_0,mp-766176
0,train,nebDFT2k:mp-766413_11_16_0_0_1,mp-766413
0,train,nebDFT2k:mp-766475_0_4_0_1_0,mp-766475
0,train,nebDFT2k:mp-766509_2_1_0_0_1,mp-766509
0,train,nebDFT2k:mp-766509_1_9_0_1_0,mp-766509
0,train,nebDFT2k:mp-766509_10_8_0_0_1,mp-766509
0,train,nebDFT2k:mp-766509_4_11_0_1_0,mp-766509
0,train,nebDFT2k:mp-766509_2_10_0_1_0,mp-766509
0,train,nebDFT2k:mp-766533_2_10_0_1_0,mp-766533
0,train,nebDFT2k:mp-766533_10_8_0_0_1,mp-766533
0,train,nebDFT2k:mp-766534_4_11_0_1_0,mp-766534
0,train,nebDFT2k:mp-766534_8_9_1_0_0,mp-766534
0,train,nebDFT2k:mp-766566_4_5_0_0_0,mp-766566
0,train,nebDFT2k:mp-766566_8_9_0_0_0,mp-766566
0,train,nebDFT2k:mp-766575_1_8_0_0_0,mp-766575
0,train,nebDFT2k:mp-766575_5_4_0_1_0,mp-766575
0,train,nebDFT2k:mp-766581_4_0_0_1_0,mp-766581
0,train,nebDFT2k:mp-767219_0_0_1_0_0,mp-767219
0,train,nebDFT2k:mp-767255_10_12_0_0_1,mp-767255
0,train,nebDFT2k:mp-767588_0_0_1_0_0,mp-767588
0,train,nebDFT2k:mp-767601_0_4_0_0_1,mp-767601
0,train,nebDFT2k:mp-767719_1_0_1_0_0,mp-767719
0,train,nebDFT2k:mp-768041_0_3_0_0_0,mp-768041
0,train,nebDFT2k:mp-768084_4_2_0_1_0,mp-768084
0,train,nebDFT2k:mp-768387_14_7_0_1_0,mp-768387
0,train,nebDFT2k:mp-768410_0_3_0_0_0,mp-768410
0,train,nebDFT2k:mp-768431_11_21_0_1_0,mp-768431
0,train,nebDFT2k:mp-768440_2_3_0_0_0,mp-768440
0,train,nebDFT2k:mp-768449_12_22_0_1_0,mp-768449
0,train,nebDFT2k:mp-768575_2_3_0_1_0,mp-768575
0,train,nebDFT2k:mp-768576_5_2_1_0_0,mp-768576
0,train,nebDFT2k:mp-768576_3_4_0_1_0,mp-768576
0,train,nebDFT2k:mp-768576_5_4_0_1_-1,mp-768576
0,train,nebDFT2k:mp-768576_5_0_1_0_0,mp-768576
0,train,nebDFT2k:mp-768576_5_1_1_0_0,mp-768576
0,train,nebDFT2k:mp-768576_3_4_0_0_0,mp-768576
0,train,nebDFT2k:mp-768576_3_2_1_0_0,mp-768576
0,train,nebDFT2k:mp-768576_1_2_0_1_0,mp-768576
0,train,nebDFT2k:mp-768576_3_5_0_0_1,mp-768576
0,train,nebDFT2k:mp-768576_1_0_0_1_0,mp-768576
0,train,nebDFT2k:mp-768576_3_0_1_0_0,mp-768576
0,train,nebDFT2k:mp-768591_0_1_0_1_1,mp-768591
0,train,nebDFT2k:mp-768603_3_2_0_1_0,mp-768603
0,train,nebDFT2k:mp-768644_2_4_0_0_0,mp-768644
0,train,nebDFT2k:mp-768690_1_4_1_1_0,mp-768690
0,train,nebDFT2k:mp-768690_0_0_1_0_0,mp-768690
0,train,nebDFT2k:mp-768690_1_5_0_0_0,mp-768690
0,train,nebDFT2k:mp-768690_1_5_1_0_0,mp-768690
0,train,nebDFT2k:mp-768712_1_7_0_0_0,mp-768712
0,train,nebDFT2k:mp-768712_5_0_0_1_1,mp-768712
0,train,nebDFT2k:mp-768731_0_3_0_0_0,mp-768731
0,train,nebDFT2k:mp-768788_0_4_0_0_0,mp-768788
0,train,nebDFT2k:mp-768825_15_16_0_0_0,mp-768825
0,train,nebDFT2k:mp-768825_12_22_1_0_0,mp-768825
0,train,nebDFT2k:mp-768851_1_5_0_0_0,mp-768851
0,train,nebDFT2k:mp-768851_3_5_0_0_0,mp-768851
0,train,nebDFT2k:mp-768851_1_2_1_1_0,mp-768851
0,train,nebDFT2k:mp-768921_0_1_0_0_0,mp-768921
0,train,nebDFT2k:mp-768960_2_32_0_1_0,mp-768960
0,train,nebDFT2k:mp-768990_0_6_0_0_0,mp-768990
0,train,nebDFT2k:mp-769287_4_0_0_1_0,mp-769287
0,train,nebDFT2k:mp-769287_4_0_0_0_1,mp-769287
0,train,nebDFT2k:mp-769287_1_2_1_0_0,mp-769287
0,train,nebDFT2k:mp-769287_0_3_0_0_0,mp-769287
0,train,nebDFT2k:mp-769319_0_1_0_0_0,mp-769319
0,train,nebDFT2k:mp-769319_0_3_0_0_0,mp-769319
0,train,nebDFT2k:mp-769384_2_7_0_0_0,mp-769384
0,train,nebDFT2k:mp-769384_0_1_1_0_0,mp-769384
0,train,nebDFT2k:mp-769511_4_5_0_0_0,mp-769511
0,train,nebDFT2k:mp-769539_2_3_0_0_0,mp-769539
0,train,nebDFT2k:mp-769539_4_3_0_1_0,mp-769539
0,train,nebDFT2k:mp-769572_0_3_0_0_0,mp-769572
0,train,nebDFT2k:mp-770194_2_9_1_1_1,mp-770194
0,train,nebDFT2k:mp-770194_0_1_0_0_0,mp-770194
0,train,nebDFT2k:mp-770212_0_23_1_1_1,mp-770212
0,train,nebDFT2k:mp-770212_0_9_0_0_1,mp-770212
0,train,nebDFT2k:mp-770212_3_7_0_0_0,mp-770212
0,train,nebDFT2k:mp-770212_6_8_0_0_0,mp-770212
0,train,nebDFT2k:mp-770354_0_0_0_1_0,mp-770354
0,train,nebDFT2k:mp-770362_0_1_0_0_0,mp-770362
0,train,nebDFT2k:mp-770362_2_3_0_0_0,mp-770362
0,train,nebDFT2k:mp-770368_0_4_0_0_1,mp-770368
0,train,nebDFT2k:mp-770371_2_3_1_1_0,mp-770371
0,train,nebDFT2k:mp-770382_2_2_1_0_0,mp-770382
0,train,nebDFT2k:mp-770400_2_4_0_0_0,mp-770400
0,train,nebDFT2k:mp-770491_0_14_1_0_0,mp-770491
0,train,nebDFT2k:mp-770491_5_8_0_0_0,mp-770491
0,train,nebDFT2k:mp-770491_4_9_0_0_0,mp-770491
0,train,nebDFT2k:mp-770495_2_3_1_-1_0,mp-770495
0,train,nebDFT2k:mp-770518_2_3_0_1_0,mp-770518
0,train,nebDFT2k:mp-770518_0_1_1_1_0,mp-770518
0,train,nebDFT2k:mp-770518_0_1_0_1_0,mp-770518
0,train,nebDFT2k:mp-770523_0_1_0_0_0,mp-770523
0,train,nebDFT2k:mp-770707_2_4_0_0_0,mp-770707
0,train,nebDFT2k:mp-770733_0_1_1_1_0,mp-770733
0,train,nebDFT2k:mp-770744_0_1_0_0_0,mp-770744
0,train,nebDFT2k:mp-770744_2_0_0_1_0,mp-770744
0,train,nebDFT2k:mp-770744_2_3_1_1_0,mp-770744
0,train,nebDFT2k:mp-770744_2_3_0_1_0,mp-770744
0,train,nebDFT2k:mp-770744_1_0_0_1_0,mp-770744
0,train,nebDFT2k:mp-770761_4_7_0_0_0,mp-770761
0,train,nebDFT2k:mp-770818_0_7_0_1_0,mp-770818
0,train,nebDFT2k:mp-770885_1_10_0_0_0,mp-770885
0,train,nebDFT2k:mp-770952_2_1_0_1_-1,mp-770952
0,train,nebDFT2k:mp-770952_2_3_0_0_0,mp-770952
0,train,nebDFT2k:mp-771027_0_0_1_0_0,mp-771027
0,train,nebDFT2k:mp-771027_4_0_1_0_0,mp-771027
0,train,nebDFT2k:mp-771037_0_9_0_0_0,mp-771037
0,train,nebDFT2k:mp-771037_0_6_1_0_0,mp-771037
0,train,nebDFT2k:mp-771037_1_7_1_0_0,mp-771037
0,train,nebDFT2k:mp-771037_5_7_0_0_0,mp-771037
0,train,nebDFT2k:mp-771037_0_3_1_0_0,mp-771037
0,train,nebDFT2k:mp-771037_0_4_1_0_-1,mp-771037
0,train,nebDFT2k:mp-771037_10_5_1_0_0,mp-771037
0,train,nebDFT2k:mp-771065_5_3_1_1_0,mp-771065
0,train,nebDFT2k:mp-771196_3_6_0_0_0,mp-771196
0,train,nebDFT2k:mp-771196_0_1_1_0_0,mp-771196
0,train,nebDFT2k:mp-771254_1_3_1_1_-1,mp-771254
0,train,nebDFT2k:mp-771254_2_3_0_0_0,mp-771254
0,train,nebDFT2k:mp-771389_5_3_0_1_0,mp-771389
0,train,nebDFT2k:mp-771389_2_3_0_0_0,mp-771389
0,train,nebDFT2k:mp-771389_5_7_0_0_0,mp-771389
0,train,nebDFT2k:mp-771701_4_2_0_1_1,mp-771701
0,train,nebDFT2k:mp-771701_2_0_1_0_0,mp-771701
0,train,nebDFT2k:mp-771701_5_7_1_0_0,mp-771701
0,train,nebDFT2k:mp-771701_0_1_0_0_0,mp-771701
0,train,nebDFT2k:mp-771701_4_6_0_0_0,mp-771701
0,train,nebDFT2k:mp-771836_0_1_0_0_0,mp-771836
0,train,nebDFT2k:mp-771892_2_0_0_1_-1,mp-771892
0,train,nebDFT2k:mp-771900_4_9_0_0_0,mp-771900
0,train,nebDFT2k:mp-771900_0_1_0_0_0,mp-771900
0,train,nebDFT2k:mp-771908_0_1_1_1_0,mp-771908
0,train,nebDFT2k:mp-772182_0_3_0_0_1,mp-772182
0,train,nebDFT2k:mp-772260_4_15_0_1_-1,mp-772260
0,train,nebDFT2k:mp-772396_2_1_1_0_0,mp-772396
0,train,nebDFT2k:mp-772434_0_10_0_0_0,mp-772434
0,train,nebDFT2k:mp-772444_10_2_0_1_0,mp-772444
0,train,nebDFT2k:mp-772511_7_5_1_0_0,mp-772511
0,train,nebDFT2k:mp-772511_5_6_0_0_0,mp-772511
0,train,nebDFT2k:mp-772715_2_3_0_0_0,mp-772715
0,train,nebDFT2k:mp-772718_7_8_0_0_0,mp-772718
0,train,nebDFT2k:mp-772830_2_7_0_0_0,mp-772830
0,train,nebDFT2k:mp-772830_3_6_0_0_1,mp-772830
0,train,nebDFT2k:mp-772830_0_0_1_0_0,mp-772830
0,train,nebDFT2k:mp-772830_0_5_0_0_0,mp-772830
0,train,nebDFT2k:mp-772830_0_2_0_0_0,mp-772830
0,train,nebDFT2k:mp-772830_3_1_0_1_0,mp-772830
0,train,nebDFT2k:mp-772830_0_3_0_0_0,mp-772830
0,train,nebDFT2k:mp-773087_0_1_1_0_0,mp-773087
0,train,nebDFT2k:mp-773087_0_1_0_0_0,mp-773087
0,train,nebDFT2k:mp-773087_0_1_1_1_0,mp-773087
0,train,nebDFT2k:mp-773176_0_1_0_1_0,mp-773176
0,train,nebDFT2k:mp-773176_7_2_0_0_1,mp-773176
0,train,nebDFT2k:mp-773176_6_7_0_0_0,mp-773176
0,train,nebDFT2k:mp-773176_2_3_0_0_0,mp-773176
0,train,nebDFT2k:mp-773176_1_4_0_0_0,mp-773176
0,train,nebDFT2k:mp-773176_7_3_1_1_0,mp-773176
0,train,nebDFT2k:mp-773176_1_3_1_0_0,mp-773176
0,train,nebDFT2k:mp-773176_1_2_0_0_0,mp-773176
0,train,nebDFT2k:mp-773176_0_2_0_0_0,mp-773176
0,train,nebDFT2k:mp-773176_5_0_0_0_1,mp-773176
0,train,nebDFT2k:mp-773180_2_6_0_0_1,mp-773180
0,train,nebDFT2k:mp-773519_2_3_0_1_0,mp-773519
0,train,nebDFT2k:mp-773674_2_3_0_0_0,mp-773674
0,train,nebDFT2k:mp-774293_0_0_1_0_0,mp-774293
0,train,nebDFT2k:mp-774572_2_3_0_0_0,mp-774572
0,train,nebDFT2k:mp-774631_2_4_0_0_0,mp-774631
0,train,nebDFT2k:mp-774631_6_7_1_0_0,mp-774631
0,train,nebDFT2k:mp-774702_3_4_0_0_0,mp-774702
0,train,nebDFT2k:mp-774702_2_3_0_0_0,mp-774702
0,train,nebDFT2k:mp-774753_2_4_0_0_0,mp-774753
0,train,nebDFT2k:mp-774753_2_8_0_0_0,mp-774753
0,train,nebDFT2k:mp-774753_12_25_0_0_0,mp-774753
0,train,nebDFT2k:mp-774753_4_9_0_0_0,mp-774753
0,train,nebDFT2k:mp-774845_1_0_1_1_0,mp-774845
0,train,nebDFT2k:mp-774919_0_10_0_0_0,mp-774919
0,train,nebDFT2k:mp-774921_6_4_1_-1_-1,mp-774921
0,train,nebDFT2k:mp-775160_2_2_0_0_1,mp-775160
0,train,nebDFT2k:mp-775160_4_4_0_0_1,mp-775160
0,train,nebDFT2k:mp-775166_1_4_0_0_0,mp-775166
0,train,nebDFT2k:mp-775203_0_7_0_0_0,mp-775203
0,train,nebDFT2k:mp-775203_1_0_0_1_0,mp-775203
0,train,nebDFT2k:mp-775215_0_1_1_0_1,mp-775215
0,train,nebDFT2k:mp-775285_1_3_0_0_0,mp-775285
0,train,nebDFT2k:mp-775412_4_11_0_0_0,mp-775412
0,train,nebDFT2k:mp-775424_5_5_1_0_0,mp-775424
0,train,nebDFT2k:mp-775424_5_7_0_0_1,mp-775424
0,train,nebDFT2k:mp-775442_1_3_1_0_1,mp-775442
0,train,nebDFT2k:mp-775442_2_3_0_0_0,mp-775442
0,train,nebDFT2k:mp-775705_3_2_0_1_0,mp-775705
0,train,nebDFT2k:mp-775705_2_3_1_-1_0,mp-775705
0,train,nebDFT2k:mp-775705_1_0_1_0_0,mp-775705
0,train,nebDFT2k:mp-776121_1_0_1_1_0,mp-776121
0,train,nebDFT2k:mp-776121_2_3_0_1_0,mp-776121
0,train,nebDFT2k:mp-776121_2_3_1_1_0,mp-776121
0,train,nebDFT2k:mp-776121_0_1_0_0_0,mp-776121
0,train,nebDFT2k:mp-776177_0_4_1_0_0,mp-776177
0,train,nebDFT2k:mp-776279_1_0_0_0_1,mp-776279
0,train,nebDFT2k:mp-776411_3_5_0_0_0,mp-776411
0,train,nebDFT2k:mp-776411_6_7_1_0_0,mp-776411
0,train,nebDFT2k:mp-776411_0_1_0_0_0,mp-776411
0,train,nebDFT2k:mp-776446_0_2_0_0_0,mp-776446
0,train,nebDFT2k:mp-776446_0_5_1_1_0,mp-776446
0,train,nebDFT2k:mp-776477_5_3_0_1_-1,mp-776477
0,train,nebDFT2k:mp-776484_3_7_0_0_1,mp-776484
0,train,nebDFT2k:mp-776484_3_2_0_0_1,mp-776484
0,train,nebDFT2k:mp-776572_3_5_0_1_0,mp-776572
0,train,nebDFT2k:mp-776578_0_2_1_0_0,mp-776578
0,train,nebDFT2k:mp-776588_5_2_1_0_0,mp-776588
0,train,nebDFT2k:mp-776654_1_4_1_1_0,mp-776654
0,train,nebDFT2k:mp-776663_1_3_0_1_1,mp-776663
0,train,nebDFT2k:mp-776663_1_3_0_0_1,mp-776663
0,train,nebDFT2k:mp-776663_1_0_1_0_0,mp-776663
0,train,nebDFT2k:mp-777270_9_2_0_1_0,mp-777270
0,train,nebDFT2k:mp-777350_7_4_1_0_-1,mp-777350
0,train,nebDFT2k:mp-777350_8_5_1_-1_0,mp-777350
0,train,nebDFT2k:mp-777350_6_3_1_0_0,mp-777350
0,train,nebDFT2k:mp-777376_10_24_1_0_1,mp-777376
0,train,nebDFT2k:mp-777402_2_0_1_1_0,mp-777402
0,train,nebDFT2k:mp-777406_6_7_1_0_0,mp-777406
0,train,nebDFT2k:mp-777406_5_7_0_0_0,mp-777406
0,train,nebDFT2k:mp-777406_7_1_0_1_0,mp-777406
0,train,nebDFT2k:mp-777838_25_28_0_0_0,mp-777838
0,train,nebDFT2k:mp-777878_10_14_0_0_0,mp-777878
0,train,nebDFT2k:mp-777878_14_20_0_0_0,mp-777878
0,train,nebDFT2k:mp-778109_1_10_1_0_1,mp-778109
0,train,nebDFT2k:mp-778220_2_3_1_-1_0,mp-778220
0,train,nebDFT2k:mp-778220_0_1_1_-1_0,mp-778220
0,train,nebDFT2k:mp-778220_3_2_0_1_0,mp-778220
0,train,nebDFT2k:mp-778284_0_1_0_0_0,mp-778284
0,train,nebDFT2k:mp-778877_0_6_0_0_0,mp-778877
0,train,nebDFT2k:mp-778877_1_4_0_0_0,mp-778877
